3.80535418457,9.25901269186
3.60132635499,8.5652312224
3.91955817756,8.90488430542
3.54536476163,9.14379636568
3.35864417599,8.74167195954
3.86815643158,8.85306170121
3.6316975927,9.0829227707
3.67754957602,8.64887955947
3.65707331996,8.94501729571
3.72770121621,9.0479794769
3.89368821987,9.16099500855
4.03799302619,8.95756848205
3.41824294992,9.19238931718
3.43881259704,8.77527948236
3.36429320893,8.52956041918
3.61083432106,9.35426899866
3.40964719829,8.82055681363
3.20680227715,8.41906487872
3.43272028565,9.44923009339
3.91723909226,8.79790008083
3.47498128244,8.99426547575
3.60755348985,9.21225979441
3.78789275397,9.28842838982
3.60378055935,9.0358402288
3.60304741792,8.81147664363
3.78422976891,8.55592754584
4.37021688476,9.18801637786
3.37049952978,9.5000616327
3.69871443752,9.23532458491
3.54993960234,9.05505560173
3.69508756338,8.65422320754
4.28858062949,8.94533343699
3.94654711212,8.80471972957
3.70831138304,9.06824931817
3.99114923266,8.31192594184
3.68643885239,8.46834694092
4.08427833874,8.68294576521
3.83840304435,8.37909946487
3.70191571666,8.87783183616
3.85942973883,8.88305797999
3.07311956067,9.09767300991
3.72065048004,9.28293119193
3.68864727595,9.26932003376
3.68411744196,8.71898911081
3.56307508126,8.72274244566
3.95711986201,9.00533603464
3.44689980724,8.60037948238
3.64312169905,8.56879815094
3.47920644518,8.80065533559
3.73207972871,9.07571572934
3.70750893938,9.18265367495
4.06801812606,8.4342804716
3.89665505405,9.08768209402
3.89537161747,8.87469039293
3.65905087213,8.32172667302
3.73425991095,8.52312050383
3.47957946142,8.69042483717
3.85399484876,8.87978131342
3.25689230521,8.56328512921
3.89823818493,8.8112326059
3.16261952416,9.24647322716
3.55005224854,8.74332460456
3.75824006682,8.93623663307
3.62909674488,8.7787857274
3.78964369234,8.9121736766
3.67431565458,9.13238144038
3.89413327698,9.20122654665
3.6025255483,8.59452517481
3.68896196889,9.23358301767
3.69145637686,8.6980131412
3.42588681008,8.97641116927
3.91499419364,8.92111371309
4.10765603665,9.21630154967
3.68894709296,9.21379805267
3.72986461995,8.67360483018
4.05676434246,8.82081188266
4.06876980213,9.11743035985
3.53428991654,8.78525129624
4.07035504615,9.01647279517
3.85186187436,9.05642748484
2.90424796232,8.63021052923
4.11108560177,8.46652517423
3.47002669369,9.13709059616
3.26097036328,8.62285046499
3.41231950995,9.1681434693
3.74640359246,9.18430012372
3.59361368255,8.70908578452
3.4181200966,8.81962351203
3.68047376177,9.58160043694
3.68086088964,8.66947992272
3.80046400712,8.92820709866
3.80622692651,8.70580966601
3.48137394774,8.75040370399
4.01342549234,9.39603916298
3.60680598543,9.32796843342
3.10202012035,9.09862898437
3.99507610695,8.67057728398
3.35174725685,8.62920513573
4.08987824156,8.5289919431
4.17492741125,8.47224288874
3.88089431548,8.94420411759
3.54849118446,8.92797514055
3.52949724937,8.76543072703
3.95701416688,8.87337401005
3.07551338095,8.49503835279
3.55618800724,8.92024923013
3.38723685633,9.07235400151
4.05551120645,8.86056838038
3.39678059079,8.4866718896
3.65142455422,8.91978484135
3.32372846154,8.99840384303
3.43353913058,8.080515074
3.24670015498,8.50504265723
3.53674103885,8.97471211344
4.26054981713,8.74613087707
3.87681096877,8.79235361979
3.68530878058,8.50728691352
3.61977717386,8.96802189531
4.057100418,8.61147353414
3.49926322878,8.86851183253
3.9586206035,9.31041250587
3.56143092843,9.06729300094
4.0082949747,8.88089201648
3.7873176014,8.84946516312
